name,address,city,postal_code,latitude,longitude,stars,is_open,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating,categories,business_id
The Spice Hut,2644 Islington Avenue,Toronto,M9V 2X5,43.7377597,-79.5656479,4,0,2,True,False,False,"Restaurants, Indian",t58AtYOZqw9BlDdZHUrZbA
Hoosier Daddy's BBQ,2 Bloor W,Toronto,M4W 1A3,43.670356,-79.3870473,4,0,NA,True,True,NA,"Barbeque, Fast Food, Restaurants",CtMm2IFhdiCJwGa-5E4pyQ
Gold Mark Chinese Cuisine,7501 Woodbine Avenue,Markham,L3R 2W1,43.8266779,-79.350956,2.5,1,2,True,False,False,"Restaurants, Chinese",MVBCWXTDtU8C1Qh5mMNSKA
Wimpy's Diner,1520 Steeles Avenue W,Vaughan,L4K 3B9,43.7878754276,-79.47122856,2.5,1,NA,True,False,NA,"Food, Diners, Sandwiches, Burgers, Restaurants, Fish & Chips",YqE1iKaMsjzvL5WQkpMyWw
Azumi Sushi,5516 Lawerence Avenue E,Scarborough,M1C 3B2,43.7798991887,-79.1385027601,4,1,2,True,False,False,"Sushi Bars, Restaurants, Japanese",BlWPjh2WuvQSlmYmgFsylg
A&W,3300 Bloor Street W,Toronto,M8X 2X4,43.6454274,-79.5224317,3.5,1,2,True,False,False,"Burgers, Fast Food, Restaurants",y7l6oqnwy5gd54OEjwlXDg
Fresh Everyday,"30 S Unionville Avenue, Suite 1022",Markham,L3R 5M3,43.857400321,-79.3030345887,3.5,0,2,True,True,NA,"Soup, Food, Food Delivery Services, Restaurants, Canadian (New), Chinese",a60ZJVSe893i_Gl-ym_SIA
Eastern Oriental,1 Stone Mason Dr,Markham,L6E 1E3,43.889148,-79.273113,4.5,1,2,True,True,False,"Chinese, Restaurants",q1IxHtEyuYLk7hNnMPOm6g
Caribbean Queen Fairview Mall,1800 Sheppard Ave E,North York,M2J 5A7,43.7778782,-79.3446538,3.5,0,1,True,False,False,"Restaurants, Fast Food, Caribbean",T46bIF2v78dkcIhVtf703A
850 Degrees Pizzeria,3455 Lakeshore Boulevard W,Etobicoke,M8W 1N2,43.595197,-79.5295791,4.5,1,2,True,False,True,"Restaurants, Italian, Pizza",AYLxEeVq8NKG2UhcBiggrA
Pig Out Bbq,"780 Kingston Road, Unit 6",Pickering,L1V 1A8,43.8220847683,-79.1124629974,3.5,1,2,True,True,False,"Restaurants, Barbeque, Food, Burgers, Sandwiches",VugEOZbHiO-1drlhgP7Z4A
Ceno,137 Ave Rd,Toronto,M5R 2H4,43.6739595,-79.3961214,4,0,4,False,False,False,"Restaurants, Italian",J4er8Ieb_vHaH4C9wC47qA
Pita Pit,318 Adelaide Street W,Toronto,M5V 1R1,43.6477265,-79.3919752,3.5,0,1,True,NA,False,"Breakfast & Brunch, Sandwiches, Restaurants, Fast Food",sB3EpYnPAbuZkRT2MkJcYg
San Francesco's Foods,1510 Dundas Street E,Mississauga,L4X 1L4,43.6121357,-79.5806687,3.5,1,1,True,True,False,"Food, Pizza, Restaurants",ez_0ZOmof9vuacg0qZy8qA
Shoeless Joe's Sports Grill - Georgetown,367 Guelph St,Georgetown,L7G 4B6,43.6494024,-79.879602,3,1,NA,True,True,True,"Bars, Burgers, Restaurants, Sports Bars, Nightlife, Wigs, Shopping, Beer Bar, Chicken Wings",r-x3vJHJA57EUVnfLcU1OA
Boom Breakfast & Company,808 College Street,Toronto,M6G 1C8,43.6546979,-79.4218058,3,1,2,True,False,True,"Restaurants, Breakfast & Brunch",TyCoINxmCnaWVHzWUT3xKQ
Church's Chicken,531 Yonge Street,Toronto,M4Y 1Y5,43.6641469,-79.3840416,4,1,NA,NA,NA,NA,"Restaurants, Fast Food, Chicken Wings, Chicken Shop",txuns3sXXMKhDFN7JlN8gw
Ember Hot Stove & Social House,3039 Lakeshore Boulevard W,Etobicoke,M8V 1K5,43.5997892025,-79.5091610402,3.5,0,2,True,False,True,"Restaurants, Chicken Wings, Lounges, Canadian (New), Nightlife, Bars",p83GTFKojvIwCFZEE7BE0Q
Shopsy's Deli & Restaurants,96 Richmond Street W,Toronto,M5H 2A3,43.6510886,-79.3829192,3,1,2,True,False,False,"Event Planning & Services, Caterers, Sandwiches, Restaurants, Delis",gzomja0V-gAHJckvwwwFCQ
Coffee Culture Cafe & Eatery,60 Salem Road,Ajax,L1S 7J3,43.8612041,-79.0153407,4.5,1,2,True,False,False,"Restaurants, Cafes, Breakfast & Brunch, Sandwiches",VPpeZPIS3WCyMPHJO__9Hg
Dairy Queen,"9200 Weston Rd, Unit 3, Unit 3",Vaughan,L4H 2P8,43.828275,-79.557385,4.5,1,2,True,NA,NA,"Restaurants, Food, Fast Food, Ice Cream & Frozen Yogurt",3PHINGnI5VCocnIQ4y84cA
Hey Noodles,1 Spadina Rd,Richmond Hill,L4B 3M2,43.8614609,-79.3950356,3.5,1,2,True,NA,False,"Restaurants, Noodles",bfFcHL98QW0Y4E2ePoRkuA
The Roti Hut,351 Pitfield Road,Scarborough,M1S 3E5,43.7868197,-79.2586379,4,1,2,True,True,False,"Restaurants, Halal, Caribbean",uSsTuB82xu2kgSUeNNKQcg
Real Thailand Restaurant,570 Bloor Street W,Toronto,M6G 1K1,43.6652462,-79.4118851,3.5,0,2,True,True,False,"Restaurants, Thai",5f13F6HZgLoARSdXECfLAw
Homemade Ramen,263 Spadina Avenue,Toronto,M5T 2E3,43.6523897,-79.3973911,4,1,2,True,True,False,"Chinese, Ramen, Japanese, Restaurants, Noodles",bzMO8LJmJtgo3KuyWGKUxA
1118 Bistro Bar and Grill,1118 Centre Street,Vaughan,L4J 7R9,43.8089597,-79.4622583,2.5,1,NA,NA,NA,True,"Restaurants, American (Traditional), Gastropubs, Karaoke, Bars, Nightlife",soQ0zqLcCZhq3k-5qjizfA
Dessert Kitchen,106 Highway 7,Richmond Hill,L4B,43.8535353879,-79.3370885354,2.5,0,1,True,False,False,"Restaurants, Desserts, Food, Canadian (New)",s_LitDugc1df67V-_prD6Q
State & Main Kitchen & Bar,14760 Yonge Street,Aurora,L4G 7H8,43.9860888375,-79.4652022297,3.5,1,2,True,False,True,"Nightlife, Bars, Restaurants, Canadian (New), American (Traditional)",epBpi9x8By_VhIcV5HOmDA
California Sandwiches,"60 Randall Dr, Unit 5",Ajax,L1S 6L3,43.8536353,-79.0576643,4,1,NA,NA,NA,NA,"Restaurants, Sandwiches",FaInR16kwe0yFT8lUZUXGg
Amaya Express,1574 Bayview Ave,Toronto,M4G,43.7055588,-79.375283,3,0,2,True,True,False,"Indian, Restaurants",0nJgoF9hAi6f2K7XInr1hQ
Good Life House Restaurant,1406 Queen Street W,Toronto,M6K 1L9,43.6412606,-79.4345471,3,0,NA,NA,NA,NA,"Chinese, Restaurants",w8WP_CwHfZCX3nZ6337PJg
Pizza Depot,900 Ray Lawson Boulevard,Brampton,L6Y 5H7,43.6430787,-79.7466059,1,1,NA,NA,NA,NA,"Restaurants, Pizza",QPpptKYmU3fZMi_JsUf4qg
Jasmin Sandwich,6119 Yonge st,Toronto,M2M 3W2,43.7915279,-79.4184324,4,1,NA,True,False,False,"Restaurants, Sandwiches, Burgers, Salad",3FlkZKB0Gma6ss3G-aCiHg
Fabbrica,66 Wellington Street W,Toronto,M5J 2W4,43.647347,-79.3804412,3,1,NA,True,NA,False,"Restaurants, Italian",1tinvR_pRVARKO_JGC-IHw
12welve Bistro | Tapwerks,244 Brock St S,Whitby,L1N 4K1,43.8778318,-78.9416629,4,1,2,True,False,False,"Steakhouses, Restaurants, Food, Breweries, Beer, Wine & Spirits, Gastropubs, Brewpubs",nA-Kc8kAqVJxXww1Y7SOow
Pizza Pizza,4844 Yonge Street,North York,M2N 5N2,43.7624173,-79.4115237,1.5,1,NA,NA,NA,NA,"Italian, Chicken Wings, Restaurants, Pizza",bw0Ofn97wBuvf3BsYZyjyg
Jimmy the Greek,100 City Centre Drive,Mississauga,L5B 2C9,43.5930784,-79.6424911,1.5,1,2,True,False,False,"Greek, Food Court, Restaurants",twJd5gc9wYV630rjsbgGiA
Pza Restaurant,125-7777 Weston Road,Vaughan,L4L 1A6,43.7909896852,-79.5473992825,4,1,NA,NA,NA,NA,"Restaurants, Pizza, Italian",Vbpkwp-SoKbtr7PMlvurcg
Grand Noodle,"505 Highway 7 E, Unit 50-53",Markham,L3T 7P6,43.8416016,-79.3856231,3.5,0,1,True,False,False,"Desserts, Restaurants, Chinese, Food",fnLiPkJL0ur4-pS99bgqGA
Popeyes Louisiana Kitchen,180 Sandalwood Parkway E,Brampton,L6Z 1Y4,43.728334484,-79.7947013006,5,1,NA,True,NA,NA,"Restaurants, Chicken Wings, Cajun/Creole, Fast Food",1uHrzTZR80yp_NQvG1l2yQ
Domino's Pizza,47 Main Street S,Newmarket,L3Y 3Y3,44.0574628,-79.4602025,3.5,1,NA,True,True,NA,"Restaurants, Pizza, Event Planning & Services, Caterers",g9-z0cTRQV695ZVd1hX3BA
The Villa,813 Dundas Street W,Whitby,L1N 2N6,43.8768697,-78.9535278,4,1,2,True,True,False,"Japanese, Sushi Bars, Restaurants",bonmc199WmETJoCy5fqAGA
Menchies Frozen Yogurt,1985 Queen Street E,Toronto,M4L 1J1,43.6697599,-79.3001663,3.5,0,1,True,False,True,"Restaurants, Food, Ice Cream & Frozen Yogurt, Kosher",O0cb3rSoCscpBtLfLFvatg
Chinese Halal Restaurant,"668 Silver Star Boulevard, Unit 201",Scarborough,M1V 5N1,43.8228472307,-79.3006575108,3,0,2,True,False,False,"Halal, Chinese, Restaurants",oH3V-79Cldz_6sWXi0yuoQ
Beijing Dumplings,66 Edward Street,Toronto,M5G 1C9,43.6567128,-79.3836832,3,0,2,True,True,False,"Restaurants, Chinese",N_6ct6DK7YYRLfo0GxW_2g
Door FiftyFive,55 Lakeshore Road E,Mississauga,L5G 1C9,43.5522655,-79.5844756,4,1,2,True,False,True,"Nightlife, Cocktail Bars, Restaurants, Bars, Southern, Gastropubs",QW6YN-F4ikGWzEey8yi-OQ
Pizzaiolo,115 York Boulevard,Richmond Hill,L4B 3B4,43.8468632,-79.3779693,3.5,1,NA,NA,True,NA,"Pizza, Gluten-Free, Vegan, Restaurants",LkXLvwiYIgnOtr5EORwu-A
Belljar Cafe,2072 Dundas Street W,Toronto,M6R 1W9,43.6522301,-79.4480208,3.5,0,2,True,False,True,"Tapas/Small Plates, Coffee & Tea, Cafes, Food, Restaurants, Sandwiches",CNLiKD4dXz3AZk3KKQ65Ng
Swiss Chalet Rotisserie & Grill,734 Kingston Rd,Pickering,L1V 1A8,43.8203326644,-79.1139610112,2.5,1,2,True,True,False,"Restaurants, Diners, Comfort Food, American (Traditional), Sandwiches, Barbeque, Canadian (New), Soul Food",Sip7oDGj_ixrHsNA0pxhUA
Moo Beef Noodle House,633 Silver Star Boulevard,Toronto,M1V 5N1,43.824546,-79.299855,3,0,1,True,False,False,"Chinese, Restaurants, Taiwanese",cilz3zHyydAG2kYjbNdrFg
Bubble Republic on Bay,637B Bay Street,Toronto,M5G 1M7,43.6568762,-79.3838083,4,1,1,True,False,False,"Food, Tea Rooms, Taiwanese, Restaurants",_PqvLxLW1uZJlJZzGMWErQ
Mariachi's Restaurant,2084 Yonge St,Toronto,M4S 2A3,43.7021467,-79.3976395,3.5,1,2,True,False,True,"Mexican, Restaurants",wfnvI08SMHeIH6_lOeZ7xA
The Roastery Coffee,8 Pardee Avenue,Toronto,M6K 3H5,43.6375183012,-79.4228782898,3,0,1,True,False,True,"Salad, Coffee & Tea, Breakfast & Brunch, Restaurants, Coffee Roasteries, Food",7HN_DGWi4E76cP7aR-YbPw
Steady's Jamaican Home Cooking,"852 Pape Avenue, Unit 2",Toronto,M4K 3T6,43.6839915,-79.3467715,4.5,1,1,True,False,True,"Restaurants, Caribbean, Event Planning & Services, Caterers",kstK3o4ZLOEsWyy_vPVQrg
Elephant Grind Coffee,"10 East Wilmot Street, Unit 7",Richmond Hill,L4B 1G9,43.8534828,-79.3839517,3.5,1,2,True,False,False,"Cafes, Coffee & Tea, Breakfast & Brunch, Food, Restaurants, Asian Fusion, American (Traditional)",RSi3RBIqEDVu9_Pa-YAH_Q
Segovia Restaurant,5 Saint Nicholas Street,Toronto,M4Y 1W5,43.665070327,-79.385549616,4,0,3,True,False,True,"Tapas Bars, Spanish, Restaurants",KlLivbkatzoYKelYI-E-AA
Shi Ro Sushi,"1570 Midland Ave, Unit 1A",Toronto,M1P 3C3,43.7559364,-79.2670998,4.5,0,2,True,NA,NA,"Japanese, Restaurants, Korean",tDPNcCUltYdE2lVs6-yh1Q
Las Brasas,1201 St-Clair Avenue W,Toronto,M6E 1B9,43.6775866,-79.4443076,2,0,2,True,NA,False,"Argentine, Burgers, Barbeque, Restaurants, Latin American",A_kj5HEmWU5iwxCFUMY9Vw
Cold and Hot Cafe,3409 Lake Shore Boulevard  W,Toronto,M8W 1N2,43.5954876,-79.5284498,3,0,2,True,False,False,"Canadian (New), Restaurants, Coffee & Tea, Cafes, Food",3BrBjsehyraTV2z4_jh1jw
The Parkdale Drink,1292 Queen Street W,Toronto,M6K 1L4,43.6419757,-79.4304835,3,1,1,False,False,True,"Nightlife, Lounges, Restaurants, Bars, Sushi Bars",yGV1NHdDOmG93iy6aPpDJw
Djerba la Douce,1475 Danforth Ave,Toronto,M4J 1N5,43.6828114,-79.3258775,4,0,2,True,True,True,"Restaurants, African, Moroccan",TJresValKB2aHcmrwNEskQ
Tong Ha Supreme BBQ,633 Silver Star Boulevard,Toronto,M1V 5N1,43.8222357134,-79.2987155914,4,1,1,True,False,False,"Restaurants, Barbeque, Chinese, Food Court",A1ailXV5E0e9RobODEJ2BQ
Yummy Bar-B-Q,2340 Dundas Street W,Toronto,M6P 4A9,43.657013,-79.452426,3,0,1,True,False,False,"Restaurants, Barbeque",AWrcxjvrpfl5IkIev7YaVg
Mapo Gamjatang,4916 Yonge St,Toronto,M2N 5N5,43.7641849235,-79.4120768085,4,1,2,NA,NA,False,"Korean, Restaurants",gjD6MhhRDw0X6CZP0EmGlg
Sunset Grill,17205 Leslie St,Newmarket,L3Y 8E4,44.0587246395,-79.4296261825,2.5,1,2,True,False,False,"Canadian (New), Breakfast & Brunch, Restaurants, Diners",cXBB07Kb2TcAuzJTVo9tZw
Prince's Hot Pot,442 Dundas Street W,Toronto,M5T 1G6,43.6535752,-79.3957996,3,0,2,False,False,False,"Chinese, Restaurants",FKdyzqDoPvRAEYP_2TjbzQ
Chuck's Roadhouse Bar And Grill,1151 Dundas Street W,Mississauga,L5C 1H7,43.5573119,-79.6452877,2.5,1,NA,NA,NA,NA,"American (Traditional), Restaurants, Steakhouses, Nightlife, Bars",cG2FATbSaCB9SeSXJxjnwg
Eadrey Foods,1129 Queen Street E,Toronto,M4M 1K9,43.662144,-79.3347643,4.5,1,2,True,False,False,"Restaurants, French, Food, Specialty Food",ILRX01PABfQswTYpJFowTg
Feta and Olives,16 Yonge Street,Toronto,M5E 2A1,43.6435428,-79.3761819,3,1,1,True,True,True,"Juice Bars & Smoothies, Mediterranean, Canadian (New), Food, American (New), Ice Cream & Frozen Yogurt, Restaurants",JWESGRCfnmfROiCF-P6aNA
Sweet India Restaurant,7126 Airport Road,Mississauga,L4T 2H1,43.7060983,-79.6461043,4,1,1,True,False,False,"Middle Eastern, Restaurants, Pakistani, Indian",DXsV1EmzKcsnz8bzCHyqnQ
Helena's Chinese Restaurant & Tavern,1549 Steeles Ave E,Toronto,M2M 3Y7,43.8059582,-79.3839728,3.5,0,NA,NA,NA,NA,"Event Planning & Services, Restaurants, Chinese, Caterers",ALU2waeVNN_X70sIhqOTig
Sapporo Sushi,5469 Yonge Street,Toronto,M2N 5S1,43.7778627,-79.4148279,3.5,0,2,True,False,False,"Sushi Bars, Restaurants, Japanese",vSDnolQA4rYI4QFqaMZa-A
Port Union Fish & Chips,65 Rylander Boulevard,Scarborough,M1B 5M5,43.7971688,-79.1498119,3.5,0,2,True,True,False,"Seafood, Restaurants",YxgY6tVOpXSoV-1LXlGtBQ
Don Cherry's Sports Grill,100 Dissette Street,Bradford West Gwillimbury,L3Z 3G8,44.1185764,-79.5593781,2.5,1,2,True,NA,True,"Pubs, Sports Bars, Nightlife, American (Traditional), Restaurants, Bars",puYqiS18863_EnnhSG-N-w
Palma Pasta,3485 Semenyk Crt,Mississauga,L5C 4P9,43.5691415,-79.6533244,4,1,1,True,False,False,"Food, Italian, Restaurants",WQtrjP4QE5ZTsDEd__bssg
Red Bulb Espresso Bar,6148 Main Street,Whitchurch-Stouffville,L4A 1A6,43.9706635,-79.2508801,4,1,1,True,False,True,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants",sd4BuC4Om6WuvnP87ZS8Og
Swiss Chalet Rotisserie & Grill,2975 Eglinton Ave W,Mississauga,L5M 6J3,43.5497754,-79.7175984,2.5,1,2,True,NA,True,"Restaurants, Comfort Food, American (Traditional)",EIMcfTgbWcbkIGajmPg_pw
The Prince Albert Pub,69 Main Street,East Gwillimbury,L0G 1M0,44.1356418,-79.3093777,3,0,2,NA,False,True,"Pubs, Canadian (New), Bars, Nightlife, Food, Burgers, Beer, Wine & Spirits, Restaurants",uq18-qcrtc7hcDUP7qK4Dw
Jatujak Thai Cuisine,"5651 Steeles Avenue E, #7-8",Scarborough,M1V 5P6,43.831541,-79.264672,3.5,1,2,True,NA,False,"Thai, Diners, Restaurants",iRp9FbqnGnJJOphNWCqQAg
Villa Panini,2338 Major Mackenzie Drive W,Vaughan,L6A 3Y7,43.8546424,-79.5154652,4,0,2,True,True,True,"Italian, Restaurants",3vMLmKBOLW5_-Id8f98T5w
Ani Bakery,25 Howden Road,Scarborough,M1R 3C8,43.7482871,-79.2879237,5,1,1,True,NA,NA,"Restaurants, Pizza, Bakeries, Food",3JMxtn27puBslGoKNQWBmQ
Yazdi Pastry,7398 Yonge Street,Vaughan,L4J,43.8093757629,-79.4231185913,1.5,1,NA,NA,NA,NA,"Bakeries, Restaurants, Food, Cafes",ji7bzGKRQlNyvZOKeG0Gbg
Popeyes Louisiana Kitchen,8555 Woodbine Avenue,Markham,L3R 4X9,43.8511386,-79.3565881,3.5,1,NA,NA,NA,NA,"Restaurants, Chicken Wings, Fast Food",sjexRRv33WzpdH3hVU_ggg
Brioche Dorée,"Sherway Gardens, 25 The West Mall",Toronto,M9C 1B8,43.6116933,-79.557183,3.5,1,NA,NA,NA,NA,"Restaurants, Food, Sandwiches, Coffee & Tea, Bakeries",KKoHxrnuZg-qdm-OMpTJPg
Slider Revolution,673 Danforth Avenue,Toronto,M4J 1L2,43.6789975,-79.3442872,3.5,0,2,True,False,False,"Burgers, Breakfast & Brunch, Food, Specialty Food, Canadian (New), Restaurants",m95VdOb99apWMFlP5iBFMA
Ali Baba's Restaurant,2389 Finch Avenue W,Toronto,M9M,43.7513066,-79.5438591,4.5,1,NA,NA,NA,NA,"Middle Eastern, Lebanese, Restaurants, Halal",HkXWnbO1Ir-iBJld-lfgtA
SU&BU,17600 Yonge St,Newmarket,L3Y 4Z1,44.056104,-79.4855044,4,1,NA,NA,NA,NA,"Bubble Tea, Food, Sushi Bars, Poke, Hawaiian, Japanese, Restaurants",5WxEH1MV9RwDoStAponDpQ
Java Joe's,"2325 Matheson Boulevard E, Suite 5",Mississauga,L4W 5B3,43.654978,-79.606918,4,0,2,True,True,True,"Restaurants, Sandwiches, Cafes, Food, Coffee & Tea",TGKVtYaI46psmOLSlY9nkg
Yuki Sushi Japanese Restaurant,209 Dundas St W,Toronto,M5G,43.6547562,-79.3874925,2,1,NA,NA,NA,NA,"Japanese, Sushi Bars, Restaurants",7xCt7OoZXH-FlLn12fLOjQ
Fat Bastard Burrito,"115 York Boulevard, Unit 5",Richmond Hill,L4B 3B4,43.8462106279,-79.3776979451,3.5,1,2,True,False,False,"Vegetarian, Vegan, Gluten-Free, Fast Food, Food Stands, Mexican, Restaurants, Asian Fusion",gEnhbaSVAZgGPmRQEwgN2A
Mamma's Pizza,507 Av Danforth,Toronto,M4K 1P5,43.677971,-79.3489099,2,0,1,True,True,NA,"Italian, Restaurants, Sandwiches, Pizza",S24zkRnTBxIbXJ1kBRXCtw
Made In Mexico,185 Main Street S,Newmarket,L3Y,44.0536911,-79.4573212,3.5,1,2,True,False,True,"Restaurants, Mexican",Or7FgbgY8ML30zgYj_DCwA
Cora's Breakfast & Lunch,1881 Steeles Ave W,North York,M3H 5Y4,43.7866979304,-79.4685595724,3,1,2,True,False,False,"Restaurants, Breakfast & Brunch",u2YUXAjaHwhY0zHR8yZlig
Chef's Depot,5590 Finch Ave E,Scarborough,M1B 1T1,43.8137516,-79.2405345,2.5,1,2,True,NA,NA,"Food, Restaurants, Grocery, Shopping, Specialty Food, Meat Shops, Wholesale Stores, Seafood, Fruits & Veggies",kaBMd8sgJvOh5CAgsP106g
Red Mango,5 Lesmill Road,Toronto,M3B 2S9,43.7555859,-79.3521203,3,0,2,True,True,NA,"Thai, Chinese, Restaurants",SXAXzOwp0I2wiA1V3iMtbg
Madras Dosa Hut,1123 Albion Road,Etobicoke,M9V 1A9,43.7370465,-79.5662705,2.5,1,2,True,True,False,"Restaurants, Indian",51yM2HV5lsE8Feuhvs-pGg
McDonald's,98 Danforth Ave,Toronto,M4K 1N2,43.6764683,-79.3585329,1.5,1,1,True,False,False,"Fast Food, Restaurants, Burgers, Breakfast & Brunch, Coffee & Tea, Food",22qmrbn4SgYmrjMnOhmo7Q
The Yellow Griffin,2202 Bloor St W,Toronto,M6S 1N4,43.6514389,-79.475629,3,0,2,True,False,True,"Bars, Pubs, Restaurants, Burgers, Nightlife",NOz8W_cUV3Dw5yLgFkKLGw
Chicken Kitchen,"4830 Sheppard Avenue E, Unit 11",Toronto,M1S 5M9,43.7923973231,-79.2497168843,3.5,1,NA,NA,NA,NA,"Restaurants, Chicken Shop",AHP2b_ScGL6Ft1t7HvFdjQ
McDonald's,1100 Davis Dr,Newmarket,L3Y 7V1,44.0657,-79.429982,2,1,1,True,False,False,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",tYt2XDXRFhMjJ0FWszYMFg
Basil Box,351 Yonge Street,Toronto,M5B 1S1,43.6578986,-79.3812679,4,1,2,True,True,False,"Thai, Vietnamese, Restaurants, Gluten-Free",-Tpo5r3kF_z4iilx8JXhvA
O Resto Lounge,7 King Street E,Toronto,M5C 3C5,43.6490655,-79.37693,2.5,0,2,True,True,True,"Nightlife, Restaurants, Lounges, Cocktail Bars, Bars, American (Traditional), Burgers",g8MvjrCima1lt4YHYP32Vw
Fring's,455 King Street W,Toronto,M5V 1K4,43.6450009288,-79.396023117,3.5,0,4,False,False,True,"Comfort Food, Restaurants, Asian Fusion",0uMK11Hq5pTLyxLE1lWRzQ
The Melting Pot,125-135 York Boulevard,Richmond Hill,L4B 1J8,43.8473508,-79.3762452,2.5,0,3,True,False,True,"Food, Restaurants, Beer, Wine & Spirits, Specialty Food, Chocolatiers & Shops, Fondue",RruVXr3L6G5RplZ_PtDNuA
Sushi Hana,591 Yonge Street,Toronto,M4Y 1Z4,43.6660977398,-79.3849217116,3,0,2,True,NA,False,"Japanese, Restaurants, Sushi Bars",Mh-ZBnmCYGFaz1wvymMZgA
McDonald's,1 Eglinton Square,Scarborough,M1L 2K1,43.7228421,-79.300604,3,1,NA,NA,NA,NA,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",2yd0gHYEMLoGQrp_EcKYBQ
Mandy Restaurant,464 Sherbourne Street,Toronto,M4X 1K2,43.6664834,-79.3746811,4,1,NA,NA,True,NA,"Middle Eastern, Restaurants",k1-W5lFhQpF36tfzU3UkPQ
Linwood Essentials,930 Queen Street W,Toronto,M6J 1G6,43.6447793,-79.416005,4.5,0,2,False,False,False,"Restaurants, Tapas/Small Plates, Bars, Cocktail Bars, Nightlife",UjXAQonb3Yoes27vF4meRw
Rehevot Shawarma,"4870 Tomken Road, Unit 2",Mississauga,L4W 1J8,43.6256076699,-79.6292785148,4.5,1,2,True,True,NA,"Restaurants, Mediterranean, Halal, Middle Eastern",hyikZdL1b7dHHMtj093Ufg
Honeybee Donuts,1 - 8525 McCowan Road,Markham,L3P 5E5,43.8682520508,-79.2846966907,4,1,NA,NA,False,NA,"Food, Donuts, Breakfast & Brunch, Bagels, Restaurants",giFeeTMCUbERkigO5R7Ndw
Times Square Diner,531 Wilson Heights Boulevard,Toronto,M3H 2M3,43.751077,-79.455614,3.5,1,2,True,False,False,"Restaurants, Diners",_aCajJli1gSV4VScB0DgIg
The Original OMG Steak & Hoagies,"9750 Weston Road, Unit 2",Vaughan,L4H 2Z7,43.8383106,-79.5596136,3.5,0,NA,NA,NA,NA,"Cheesesteaks, Restaurants, Burgers, Sandwiches",bUQv1lL3ZvAcXOsXk7GehQ
York Fish & Chips,10909 Yonge St,Richmond Hill,L4C 3E3,43.8939962,-79.4405793,2.5,1,2,True,False,False,"Restaurants, Seafood, Fish & Chips",OIdw-fAWfaIQePSEKLWwAw
Manchu Wok,"900 Dufferin Street, Unit #25",Toronto,M6H 4A9,43.6562242,-79.4355773,2.5,1,NA,True,NA,NA,"Asian Fusion, Fast Food, Restaurants, Chinese",HjT1oe9jea1m65FWEYbfKw
Kimi Sushi,260 Manitoba Street,Toronto,M8Y,43.6241415473,-79.4900895523,3.5,0,1,True,True,False,"Japanese, Korean, Restaurants, Sushi Bars",eO_nNplE10aaRi-fiEV0WA
Luscious 5,7500 Woodbine Avenue,Markham,L3R 1A8,43.8255092414,-79.3524724245,3,1,NA,NA,False,NA,"Japanese, Asian Fusion, Restaurants, Thai, Sushi Bars",yJGr28OXuMk2bCKYlzfpBA
Boreal Gelato Café,1312 Queen Street W,Toronto,M6K 1L4,43.6418577,-79.4309884,4,0,1,True,False,False,"Food, Coffee & Tea, Breakfast & Brunch, Restaurants, Ice Cream & Frozen Yogurt",OK_djnmJWmK4G3NMAjGGjg
Sweet Lulu,350 Bay Street,Toronto,M5H 2S6,43.6504477,-79.3812685,3.5,1,2,True,False,False,"Asian Fusion, Restaurants",BpZ7UWjNmJFJlu7m_vS6nw
Subway,1568 Danforth Avenue,Toronto,M4J 1N8,43.6834924,-79.323794,2.5,1,1,True,False,False,"Restaurants, Sandwiches, Fast Food",6XyllUMxo6j0F9JGegeg4w
Roti's To Go,66 Dundas Street,Toronto,M5B 1C7,43.6562877,-79.3786081,4.5,1,NA,NA,NA,NA,"Indian, Restaurants",6IgYs8SiKA0_zx-hF2PVPA
La Sani Grill,"2058 Ellesmere Road, Unit 3",Toronto,M1H 2V6,43.776559,-79.234824,3,1,2,True,True,False,"Restaurants, Pakistani, Afghan, Halal, Indian, Middle Eastern, American (Traditional)",rgG2k-8qHXuO4ZKhC1AmIA
Oakham House,55 Gould Street,Toronto,M5B 1E9,43.6577117,-79.3782652,4,1,1,True,False,True,"Vegetarian, Venues & Event Spaces, Cafes, Event Planning & Services, Restaurants, Canadian (New)",hkVki6S-Zega1WsgPpCL_A
Copper Branch,4841 Yonge St,Toronto,M2N 5X2,43.7625088,-79.4105316,3.5,1,NA,True,True,False,"Restaurants, Vegetarian, Vegan, Gluten-Free",zt9XQYJinsMYyR7HMStkeg
Spice House Indian Cuisine,587 Parliament Street,Toronto,M4X 1P9,43.6674568,-79.3692285,4.5,0,NA,True,NA,NA,"Food, Restaurants, Indian",muInTkijds_uH2uFzNMaNw
Manhattan Sandwichesss,328 Richmond St W,Toronto,M5V,43.6488814,-79.3925067,3,0,1,True,False,False,"Argentine, Restaurants, Sandwiches",Y8PJQkkql6V2tQEvO0xbQw
Hyderabad House,"8015 Financial Drive, Unit B8",Brampton,L6Y 6A1,43.633225808,-79.7698939541,2,1,NA,NA,NA,NA,"Restaurants, Indian",1FVEkpX23fvZ5gNUs_j6Sg
